route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
MEB1,1000000086563,56082_1000000086563_51180_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_63180_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_56880_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_39180_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_22380_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_38880_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_51480_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_50880_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_19980_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_64080_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_41880_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_26580_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_33180_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_22680_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_26280_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_62580_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_29580_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_47580_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_36780_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_45180_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_25680_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_23580_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_43980_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_27780_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_76980_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_82680_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_55980_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_63780_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_72480_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_39780_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_21180_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_52680_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_28680_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_49380_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_77580_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_66480_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_39480_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_67680_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_37080_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_58680_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_49980_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_22080_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_42180_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_57180_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_76080_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_75480_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_33780_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_22980_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_78180_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_80880_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_80280_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_61680_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_60180_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_53880_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_70380_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_82080_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_35880_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_49080_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_57480_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_42780_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_66180_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_84600_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_29280_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_29880_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_28980_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_57780_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_70080_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_46980_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_76680_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_59880_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_71280_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_48780_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_71580_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_32580_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_50280_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_74880_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_36480_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_79980_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_54180_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_43380_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_55380_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_58080_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_31380_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_35580_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_62280_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_56280_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_41280_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_23280_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_59280_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_25380_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_37980_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_34080_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_31680_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_40380_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_24180_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_61980_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_40980_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_76380_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_37380_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_28380_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_20760_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_64680_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_24480_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_31080_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_34680_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_62880_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_65880_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_55080_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_36180_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_48180_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_60780_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_34980_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_24780_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_71880_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_82980_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_83280_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_47880_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_53580_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_43080_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_25980_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_43680_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_70980_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_77880_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_74280_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_69180_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_79080_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_32880_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_38280_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_82380_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_68280_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_67080_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_51780_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_79380_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_65580_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_44280_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_42480_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_45780_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_73980_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_70680_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_38580_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_30780_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_84420_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_40680_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_53280_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_32280_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_20580_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_78480_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_27180_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_58380_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_75180_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_27480_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_35280_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_66780_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_56580_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_64380_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_58980_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_49680_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_21480_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_46080_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_48480_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_77280_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_80580_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_19980_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_31980_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_54480_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_44580_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_72180_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_26880_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_79680_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_78780_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_34380_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_73080_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_52980_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_61380_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_21780_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_40080_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_25080_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_75780_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_81780_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_59580_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_44880_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56083_1000000086563_47280_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086563,56082_1000000086563_72780_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_68580_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56082_1000000086563_81180_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086563,56083_1000000086563_73680_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_29580_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_40680_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_67080_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_29280_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_32580_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_40980_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_52380_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_62280_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_47280_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_48480_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_70080_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_30780_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_60780_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_52680_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_81780_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_87780_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_41580_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_44880_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_65280_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_35880_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_57180_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_32880_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_61080_4,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_74880_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_31080_12,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_42480_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_21480_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_87180_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_63180_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_37080_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_47580_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_72180_14,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_70380_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_31980_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_47880_14,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_45780_16,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_65880_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_46080_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_53580_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_85380_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_65580_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_89280_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_49080_18,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_85980_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_74580_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_22980_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_44280_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_26580_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_75780_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_33180_10,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_42180_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_46380_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_58380_4,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_51480_8,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_80880_16,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_82080_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_27180_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_43380_8,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_67980_18,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56083_1000000086564_88680_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_46680_10,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_83280_6,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56083_1000000086564_22680_2,"LAURENTINA (MB)","",1,"",56083,0,0
MEB1,1000000086564,56082_1000000086564_46980_2,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_91620_6,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_76980_12,"JONIO (MB1)","",0,"",56082,0,0
MEB1,1000000086564,56082_1000000086564_33780_12,"JONIO (MB1)","",0,"",56082,0,0
