shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
56083,41.933883,12.521815,27,1752
56083,41.933665,12.521519,28,1786
56083,41.933350,12.521124,29,1834
56083,41.932742,12.520475,30,1921
56083,41.931852,12.519502,31,2048
56083,41.931646,12.519258,32,2079
56083,41.929513,12.516717,33,2396
56083,41.929329,12.516528,34,2422
56083,41.929173,12.516392,35,2442
56083,41.929026,12.516289,36,2461
56083,41.928785,12.516148,37,2490
56083,41.928472,12.516046,38,2526
56083,41.928255,12.516003,39,2550
56083,41.927975,12.515959,40,2581
56083,41.927358,12.515953,41,2650
56083,41.926077,12.516054,42,2793
56083,41.925189,12.516252,43,2893
56083,41.924313,12.516334,44,2990
56083,41.924020,12.516330,45,3023
56083,41.923786,12.516293,46,3049
56083,41.923270,12.516211,47,3107
56083,41.922564,12.516239,48,3185
56083,41.922114,12.516467,49,3238
56083,41.921794,12.516875,50,3288
56083,41.921410,12.517625,51,3363
56083,41.920889,12.518529,52,3458
56083,41.920259,12.519388,53,3558
56083,41.919771,12.519947,54,3629
56083,41.918552,12.521236,55,3802
56083,41.917956,12.521783,56,3882
56083,41.917604,12.521978,57,3924
56083,41.917094,12.522145,58,3982
56083,41.915878,12.522322,59,4118
56083,41.915058,12.522321,60,4209
56083,41.914565,12.522177,61,4265
56083,41.914105,12.521770,62,4327
56083,41.913891,12.521449,63,4362
56083,41.913597,12.520957,64,4415
56083,41.913585,12.520822,65,4426
56083,41.913245,12.519449,66,4546
56083,41.912661,12.518281,67,4663
56083,41.911186,12.516680,68,4873
56083,41.909886,12.515495,69,5048
56083,41.909026,12.514265,70,5188
56083,41.908769,12.513410,71,5264
56083,41.908681,12.512210,72,5365
56083,41.908635,12.511583,73,5417
56083,41.908862,12.509172,74,5618
56083,41.908713,12.508361,75,5688
56083,41.907756,12.506765,76,5858
56083,41.906548,12.505700,77,6018
56083,41.906217,12.505502,78,6059
56083,41.905535,12.505094,79,6142
56083,41.904349,12.503977,80,6303
56083,41.903001,12.502447,81,6499
56083,41.900948,12.500176,82,6795
56083,41.899933,12.499053,83,6941
56083,41.896355,12.495209,84,7451
56083,41.895178,12.493917,85,7620
56083,41.895047,12.493818,86,7637
56083,41.893622,12.492743,87,7818
56083,41.892556,12.492188,88,7945
