shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
65319,41.933028,12.529242,141,4701.48
65319,41.933113,12.529358,142,4714.85
65319,41.933168,12.529442,143,4723.96
65319,41.933232,12.529537,144,4734.41
65319,41.933290,12.529618,145,4743.67
65319,41.933338,12.529702,146,4752.32
65319,41.933372,12.529758,147,4758.24
65319,41.933498,12.529953,148,4779.43
65319,41.933690,12.530257,149,4812.01
65319,41.933783,12.530407,150,4828.02
65319,41.933782,12.530565,151,4841
65319,41.933862,12.530530,152,4850.18
65319,41.933927,12.530647,153,4862.04
65319,41.933977,12.530727,154,4870.54
65319,41.934007,12.530783,155,4876.2
65319,41.934182,12.531135,156,4910.62
65319,41.934255,12.531280,157,4924.89
65319,41.934378,12.531562,158,4951.49
65319,41.934547,12.531937,159,4987.13
65319,41.934658,12.532245,160,5015.04
65319,41.934713,12.532407,161,5029.51
65319,41.934865,12.532915,162,5074.11
65319,41.934988,12.533293,163,5107.73
65319,41.935113,12.533638,164,5138.97
65319,41.935235,12.534205,165,5187
65319,41.935353,12.534402,166,5207.85
65319,41.935457,12.534373,167,5219.51
65319,41.935575,12.534357,168,5232.67
65319,41.936055,12.534283,169,5286.09
65319,41.936122,12.534273,170,5293.5
65319,41.936155,12.534268,171,5297.21
65319,41.936193,12.534265,172,5301.46
65319,41.936243,12.534257,173,5307.03
65319,41.936728,12.534220,174,5360.74
65319,41.936847,12.534212,175,5373.84
65319,41.937192,12.534472,176,5417.61
65319,41.937257,12.534525,177,5426.04
65319,41.937608,12.534745,178,5468.95
65319,41.937987,12.534992,179,5515.48
65319,41.938117,12.535062,180,5530.97
65319,41.938617,12.535382,181,5592.24
65319,41.938845,12.535540,182,5620.67
65319,41.939167,12.535712,183,5658.95
65319,41.939443,12.535872,184,5692.27
65319,41.939660,12.535967,185,5717.48
65319,41.939748,12.536000,186,5727.63
65319,41.939970,12.536060,187,5752.63
65319,41.940290,12.536142,188,5788.65
65319,41.940378,12.536162,189,5798.56
65319,41.940450,12.536183,190,5806.68
65319,41.940565,12.536217,191,5819.69
65319,41.941422,12.536485,192,5916.96
65319,41.941527,12.536520,193,5928.93
65319,41.941597,12.536547,194,5936.97
65319,41.941705,12.536592,195,5949.51
65319,41.941745,12.536618,196,5954.45
65319,41.941905,12.536702,197,5973.43
65319,41.942128,12.536808,198,5999.65
65319,41.942160,12.536825,199,6003.41
65319,41.942250,12.536863,200,6013.85
65319,41.942288,12.536975,201,6024
65319,41.942593,12.537013,202,6057.86
65319,41.943182,12.537278,203,6126.45
65319,41.943575,12.537465,204,6172.57
65319,41.943690,12.537520,205,6186.07
65319,41.943763,12.537555,206,6194.67
65319,41.943880,12.537615,207,6208.48
65319,41.944108,12.537733,208,6235.54
65319,41.944323,12.537843,209,6260.98
65319,41.944397,12.537873,210,6269.45
65319,41.944450,12.537900,211,6275.74
65319,41.944497,12.537922,212,6281.2
65319,41.944555,12.538003,213,6290.53
65319,41.944702,12.538080,214,6307.93
65319,41.944937,12.538198,215,6335.67
65319,41.945032,12.538255,216,6347.16
65319,41.945127,12.538123,217,6362.27
65319,41.945182,12.538073,218,6369.62
65319,41.945250,12.538010,219,6378.8
65319,41.945335,12.537952,220,6389.36
65319,41.945442,12.537905,221,6401.76
65319,41.945733,12.537897,222,6434
65319,41.945925,12.537762,223,6458.04
65319,41.946142,12.537695,224,6482.73
65319,41.946205,12.537668,225,6490.1
65319,41.946295,12.537620,226,6500.86
65319,41.946578,12.537493,227,6534.03
65319,41.946693,12.537445,228,6547.41
65319,41.947160,12.537238,229,6601.98
65319,41.947213,12.537215,230,6608.21
65319,41.947285,12.537190,231,6616.43
65319,41.947333,12.537175,232,6621.94
65319,41.947382,12.537172,233,6627.31
65319,41.947440,12.537175,234,6633.79
65319,41.947442,12.537115,235,6638.77
65319,41.947450,12.537075,236,6642.21
65319,41.947552,12.536913,237,6659.73
65319,41.947602,12.536693,238,6678.79
65319,41.947765,12.536000,239,6739.05
65319,41.947850,12.535645,240,6769.95
65319,41.947917,12.535380,241,6793.13
65319,41.947945,12.535270,242,6802.78
65319,41.948102,12.534623,243,6859.13
65319,41.948232,12.534083,244,6906.15
65319,41.948277,12.533870,245,6924.53
65319,41.948350,12.533568,246,6950.82
65319,41.948463,12.533088,247,6992.55
65319,41.948490,12.532975,248,7002.4
65319,41.948577,12.532613,249,7033.88
65319,41.948622,12.532422,250,7050.53
65319,41.948638,12.532355,251,7056.36
65319,41.948655,12.532292,252,7061.93
65319,41.948820,12.531862,253,7102
65319,41.948807,12.531635,254,7120.8
65319,41.948890,12.531297,255,7150.26
65319,41.948982,12.530960,256,7179.88
65319,41.949018,12.530803,257,7193.46
65319,41.949143,12.530273,258,7239.41
65319,41.949310,12.529697,259,7290.54
65319,41.949388,12.529427,260,7314.49
65319,41.949597,12.528718,261,7377.44
65319,41.949797,12.528247,262,7422.29
65319,41.949938,12.527905,263,7454.6
65319,41.950127,12.527453,264,7497.37
65319,41.950197,12.527292,265,7512.83
65319,41.950295,12.527083,266,7533.2
65319,41.950338,12.527002,267,7541.49
65319,41.950373,12.526928,268,7548.68
65319,41.950453,12.526808,269,7561.99
65319,41.950608,12.526595,270,7586.6
65319,41.951008,12.526070,271,7648.62
65319,41.951120,12.525805,272,7673.78
65319,41.951342,12.525613,273,7703
65319,41.952100,12.524605,274,7821.57
65319,41.952617,12.523973,275,7899.19
65319,41.952773,12.523790,276,7922.27
65319,41.952797,12.523765,277,7925.59
65319,41.952947,12.523617,278,7946.27
65319,41.953118,12.523493,279,7967.89
65319,41.953340,12.523342,280,7995.51
65319,41.953473,12.523278,281,8011.21
65319,41.953683,12.523205,282,8035.29
65319,41.953873,12.523173,283,8056.54
65319,41.954028,12.523170,284,8073.74
65319,41.954058,12.523168,285,8077.07
65319,41.954298,12.523192,286,8103.77
65319,41.954482,12.523227,287,8124.32
65319,41.954982,12.523353,288,8180.79
65319,41.955530,12.523522,289,8243.21
65319,41.957240,12.523997,290,8437.01
