route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
90,1#19,1#3612-4,"LABIA","21716856",1,"",65319,0,0
90,1#19,1#3612-5,"TERMINI (MA-MB-FS)","21716849",0,"",65138,0,0
90,1#19,1#3612-6,"LABIA","21716837",1,"",65319,0,0
90,1#19,1#3612-7,"TERMINI (MA-MB-FS)","21716850",0,"",65138,0,0
90,1#19,1#3612-8,"LABIA","21716838",1,"",65319,0,0
90,1#19,1#3612-9,"TERMINI (MA-MB-FS)","21716851",0,"",65138,0,0
90,1#19,1#3612-10,"LABIA","21716858",1,"",65319,0,0
90,1#19,1#3612-11,"TERMINI (MA-MB-FS)","21716846",0,"",65138,0,0
90,1#19,1#3612-12,"LABIA","21716842",1,"",65319,0,0
90,1#19,1#3612-13,"TERMINI (MA-MB-FS)","21716847",0,"",65138,0,0
90,1#19,1#3612-14,"LABIA","21716861",1,"",65319,0,0
90,1#19,1#3612-15,"TERMINI (MA-MB-FS)","21716848",0,"",65138,0,0
90,1#19,1#3612-16,"LABIA","21716836",1,"",65319,0,0
90,1#19,1#3612-17,"TERMINI (MA-MB-FS)","21716854",0,"",65138,0,0
90,1#19,1#3612-18,"LABIA","21716840",1,"",65319,0,0
90,1#19,1#3612-19,"TERMINI (MA-MB-FS)","21716853",0,"",65138,0,0
90,1#19,1#3612-20,"LABIA","21716841",1,"",65319,0,0
90,1#19,1#3612-21,"TERMINI (MA-MB-FS)","21716852",0,"",65138,0,0
90,1#19,1#3612-22,"LABIA","21716839",1,"",65319,0,0
90,1#19,1#3612-23,"TERMINI (MA-MB-FS)","21716855",0,"",65138,0,0
90,1#19,1#3612-24,"LABIA","21716860",1,"",65319,0,0
90,1#19,1#3612-25,"TERMINI (MA-MB-FS)","21716845",0,"",65138,0,0
90,1#19,1#3612-26,"LABIA","21716859",1,"",65319,0,0
90,1#19,1#3612-27,"TERMINI (MA-MB-FS)","21716844",0,"",65138,0,0
90,1#19,1#3612-28,"LABIA","21716857",1,"",65319,0,0
90,1#19,1#3612-29,"TERMINI (MA-MB-FS)","21716843",0,"",65138,0,0
90,1#1,1#3613-4,"LABIA","21660594",1,"",65319,0,0
90,1#1,1#3613-5,"TERMINI (MA-MB-FS)","21660612",0,"",65138,0,0
90,1#1,1#3613-6,"LABIA","21660598",1,"",65319,0,0
90,1#1,1#3613-7,"TERMINI (MA-MB-FS)","21660602",0,"",65138,0,0
90,1#1,1#3613-8,"LABIA","21660606",1,"",65319,0,0
90,1#1,1#3613-9,"TERMINI (MA-MB-FS)","21660599",0,"",65138,0,0
90,1#1,1#3613-10,"LABIA","21660607",1,"",65319,0,0
90,1#1,1#3613-11,"TERMINI (MA-MB-FS)","21660604",0,"",65138,0,0
90,1#1,1#3613-12,"LABIA","21660589",1,"",65319,0,0
90,1#1,1#3613-13,"TERMINI (MA-MB-FS)","21660613",0,"",65138,0,0
90,1#1,1#3613-14,"LABIA","21660597",1,"",65319,0,0
90,1#1,1#3613-15,"TERMINI (MA-MB-FS)","21660601",0,"",65138,0,0
90,1#1,1#3613-16,"LABIA","21660603",1,"",65319,0,0
90,1#1,1#3613-17,"TERMINI (MA-MB-FS)","21660609",0,"",65138,0,0
90,1#1,1#3613-18,"LABIA","21660592",1,"",65319,0,0
90,1#1,1#3613-19,"TERMINI (MA-MB-FS)","21660610",0,"",65138,0,0
90,1#1,1#3613-20,"LABIA","21660595",1,"",65319,0,0
90,1#1,1#3613-21,"TERMINI (MA-MB-FS)","21660611",0,"",65138,0,0
90,1#1,1#3613-22,"LABIA","21660596",1,"",65319,0,0
90,1#1,1#3613-23,"TERMINI (MA-MB-FS)","21660588",0,"",65138,0,0
90,1#1,1#3613-24,"LABIA","21660600",1,"",65319,0,0
90,1#1,1#3613-25,"TERMINI (MA-MB-FS)","21660608",0,"",65138,0,0
90,1#1,1#3613-26,"LABIA","21660590",1,"",65319,0,0
90,1#1,1#3613-27,"TERMINI (MA-MB-FS)","21660605",0,"",65138,0,0
90,1#1,1#3613-28,"LABIA","21660591",1,"",65319,0,0
90,1#1,1#3613-29,"TERMINI (MA-MB-FS)","21660593",0,"",65138,0,0
90,1#21,1#3614-3,"LABIA","24791650",1,"",65319,0,0
90,1#21,1#3614-4,"TERMINI (MA-MB-FS)","24791641",0,"",65138,0,0
90,1#21,1#3614-5,"LABIA","24791644",1,"",65319,0,0
90,1#21,1#3614-6,"TERMINI (MA-MB-FS)","24791647",0,"",65138,0,0
90,1#21,1#3614-7,"LABIA","24791645",1,"",65319,0,0
90,1#21,1#3614-8,"TERMINI (MA-MB-FS)","24791633",0,"",65138,0,0
90,1#21,1#3614-9,"LABIA","24791649",1,"",65319,0,0
90,1#21,1#3614-10,"TERMINI (MA-MB-FS)","24791632",0,"",65138,0,0
90,1#21,1#3614-11,"LABIA","24791651",1,"",65319,0,0
90,1#21,1#3614-12,"TERMINI (MA-MB-FS)","24791639",0,"",65138,0,0
90,1#21,1#3614-13,"LABIA","24791631",1,"",65319,0,0
90,1#21,1#3614-14,"TERMINI (MA-MB-FS)","24791648",0,"",65138,0,0
90,1#21,1#3614-15,"LABIA","24791643",1,"",65319,0,0
