route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
53,1#12,1#2264-3,"MANCINI","20279608",0,"",58824,0,0
53,1#12,1#2264-4,"MANCINI","20279595",0,"",58824,0,0
53,1#12,1#2264-5,"MANCINI","20279596",0,"",58824,0,0
53,1#12,1#2264-6,"MANCINI","20279597",0,"",58824,0,0
53,1#12,1#2264-7,"MANCINI","20279598",0,"",58824,0,0
53,1#12,1#2264-8,"MANCINI","20279601",0,"",58824,0,0
53,1#12,1#2264-9,"MANCINI","20279602",0,"",58824,0,0
53,1#12,1#2264-10,"MANCINI","20279603",0,"",58824,0,0
53,1#12,1#2264-11,"MANCINI","20279604",0,"",58824,0,0
53,1#12,1#2264-12,"MANCINI","20279605",0,"",58824,0,0
53,1#12,1#2264-13,"MANCINI","20279606",0,"",58824,0,0
53,1#12,1#2264-14,"MANCINI","20279607",0,"",58824,0,0
53,1#12,1#2264-15,"MANCINI","20279599",0,"",58824,0,0
53,1#12,1#2264-16,"MANCINI","20279600",0,"",58824,0,0
53,1#20,1#2265-3,"MANCINI","24247504",0,"",58824,0,0
53,1#20,1#2265-4,"MANCINI","24247505",0,"",58824,0,0
53,1#20,1#2265-5,"MANCINI","24247506",0,"",58824,0,0
53,1#20,1#2265-6,"MANCINI","24247507",0,"",58824,0,0
53,1#20,1#2265-7,"MANCINI","24247508",0,"",58824,0,0
53,1#20,1#2265-8,"MANCINI","24247511",0,"",58824,0,0
53,1#20,1#2265-9,"MANCINI","24247498",0,"",58824,0,0
53,1#20,1#2265-10,"MANCINI","24247499",0,"",58824,0,0
53,1#20,1#2265-11,"MANCINI","24247500",0,"",58824,0,0
53,1#20,1#2265-12,"MANCINI","24247501",0,"",58824,0,0
53,1#20,1#2265-13,"MANCINI","24247502",0,"",58824,0,0
53,1#20,1#2265-14,"MANCINI","24247503",0,"",58824,0,0
53,1#20,1#2265-15,"MANCINI","24247509",0,"",58824,0,0
53,1#20,1#2265-16,"MANCINI","24247510",0,"",58824,0,0
53,1#1,1#2266-3,"MANCINI","24893849",0,"",58824,0,0
53,1#1,1#2266-4,"MANCINI","24893851",0,"",58824,0,0
53,1#1,1#2266-5,"MANCINI","24893858",0,"",58824,0,0
53,1#1,1#2266-6,"MANCINI","24893856",0,"",58824,0,0
53,1#1,1#2266-7,"MANCINI","24893844",0,"",58824,0,0
53,1#1,1#2266-8,"MANCINI","24893843",0,"",58824,0,0
53,1#1,1#2266-9,"MANCINI","24893850",0,"",58824,0,0
53,1#1,1#2266-10,"MANCINI","24893852",0,"",58824,0,0
53,1#1,1#2266-11,"MANCINI","24893853",0,"",58824,0,0
53,1#1,1#2266-12,"MANCINI","24893854",0,"",58824,0,0
53,1#1,1#2266-13,"MANCINI","24893855",0,"",58824,0,0
53,1#1,1#2266-14,"MANCINI","24893857",0,"",58824,0,0
53,1#1,1#2266-15,"MANCINI","24893845",0,"",58824,0,0
53,1#1,1#2266-16,"MANCINI","24893846",0,"",58824,0,0
53,1#1,1#2266-17,"MANCINI","24893847",0,"",58824,0,0
53,1#1,1#2266-18,"MANCINI","24893848",0,"",58824,0,0
53,1#20,1#2267-3,"MANCINI","18829937",0,"",58824,0,0
53,1#20,1#2267-4,"MANCINI","18829924",0,"",58824,0,0
53,1#20,1#2267-5,"MANCINI","18829925",0,"",58824,0,0
53,1#20,1#2267-6,"MANCINI","18829926",0,"",58824,0,0
53,1#20,1#2267-7,"MANCINI","18829927",0,"",58824,0,0
53,1#20,1#2267-8,"MANCINI","18829928",0,"",58824,0,0
53,1#20,1#2267-9,"MANCINI","18829931",0,"",58824,0,0
53,1#20,1#2267-10,"MANCINI","18829936",0,"",58824,0,0
53,1#20,1#2267-11,"MANCINI","18829932",0,"",58824,0,0
53,1#20,1#2267-12,"MANCINI","18829933",0,"",58824,0,0
53,1#20,1#2267-13,"MANCINI","18829934",0,"",58824,0,0
53,1#20,1#2267-14,"MANCINI","18829935",0,"",58824,0,0
53,1#20,1#2267-15,"MANCINI","18829929",0,"",58824,0,0
53,1#20,1#2267-16,"MANCINI","18829930",0,"",58824,0,0
53,1#12,1#2268-3,"MANCINI","20279616",0,"",58824,0,0
53,1#12,1#2268-4,"MANCINI","20279617",0,"",58824,0,0
53,1#12,1#2268-5,"MANCINI","20279618",0,"",58824,0,0
53,1#12,1#2268-6,"MANCINI","20279619",0,"",58824,0,0
53,1#12,1#2268-7,"MANCINI","20279620",0,"",58824,0,0
53,1#12,1#2268-8,"MANCINI","20279621",0,"",58824,0,0
53,1#12,1#2268-9,"MANCINI","20279624",0,"",58824,0,0
53,1#12,1#2268-10,"MANCINI","20279615",0,"",58824,0,0
53,1#12,1#2268-11,"MANCINI","20279611",0,"",58824,0,0
53,1#12,1#2268-12,"MANCINI","20279612",0,"",58824,0,0
53,1#12,1#2268-13,"MANCINI","20279613",0,"",58824,0,0
53,1#12,1#2268-14,"MANCINI","20279614",0,"",58824,0,0
53,1#12,1#2268-15,"MANCINI","20279622",0,"",58824,0,0
53,1#12,1#2268-16,"MANCINI","20279623",0,"",58824,0,0
53,1#1,1#2269-3,"MANCINI","14466419",0,"",58824,0,0
53,1#1,1#2269-4,"MANCINI","14466420",0,"",58824,0,0
53,1#1,1#2269-5,"MANCINI","14466421",0,"",58824,0,0
53,1#1,1#2269-6,"MANCINI","14466422",0,"",58824,0,0
53,1#1,1#2269-7,"MANCINI","14466423",0,"",58824,0,0
53,1#1,1#2269-8,"MANCINI","14466424",0,"",58824,0,0
53,1#1,1#2269-9,"MANCINI","14466425",0,"",58824,0,0
53,1#1,1#2269-10,"MANCINI","14466426",0,"",58824,0,0
53,1#1,1#2269-11,"MANCINI","14466427",0,"",58824,0,0
53,1#1,1#2269-12,"MANCINI","14466428",0,"",58824,0,0
53,1#1,1#2269-13,"MANCINI","14466429",0,"",58824,0,0
53,1#1,1#2269-14,"MANCINI","14466430",0,"",58824,0,0
53,1#1,1#2269-15,"MANCINI","14466418",0,"",58824,0,0
53,1#1,1#2270-3,"MANCINI","19817396",0,"",58824,0,0
53,1#1,1#2270-4,"MANCINI","19817397",0,"",58824,0,0
53,1#1,1#2270-5,"MANCINI","19817398",0,"",58824,0,0
53,1#1,1#2270-6,"MANCINI","19817389",0,"",58824,0,0
53,1#1,1#2270-7,"MANCINI","19817388",0,"",58824,0,0
53,1#1,1#2270-8,"MANCINI","19817390",0,"",58824,0,0
53,1#1,1#2270-9,"MANCINI","19817391",0,"",58824,0,0
53,1#1,1#2270-10,"MANCINI","19817392",0,"",58824,0,0
53,1#1,1#2270-11,"MANCINI","19817393",0,"",58824,0,0
53,1#1,1#2270-12,"MANCINI","19817394",0,"",58824,0,0
53,1#1,1#2270-13,"MANCINI","19817395",0,"",58824,0,0
53,1#12,1#2271-3,"MANCINI","20282230",0,"",58824,0,0
53,1#12,1#2271-4,"MANCINI","20282231",0,"",58824,0,0
53,1#12,1#2271-5,"MANCINI","20282232",0,"",58824,0,0
53,1#12,1#2271-6,"MANCINI","20282220",0,"",58824,0,0
53,1#12,1#2271-7,"MANCINI","20282222",0,"",58824,0,0
53,1#12,1#2271-8,"MANCINI","20282223",0,"",58824,0,0
53,1#12,1#2271-9,"MANCINI","20282224",0,"",58824,0,0
53,1#12,1#2271-10,"MANCINI","20282225",0,"",58824,0,0
53,1#12,1#2271-11,"MANCINI","20282226",0,"",58824,0,0
53,1#12,1#2271-12,"MANCINI","20282227",0,"",58824,0,0
53,1#12,1#2271-13,"MANCINI","20282228",0,"",58824,0,0
53,1#12,1#2271-14,"MANCINI","20282229",0,"",58824,0,0
53,1#12,1#2271-15,"MANCINI","20282221",0,"",58824,0,0
53,1#20,1#2272-3,"MANCINI","22040593",0,"",58824,0,0
53,1#20,1#2272-4,"MANCINI","22040594",0,"",58824,0,0
53,1#20,1#2272-5,"MANCINI","22040595",0,"",58824,0,0
53,1#20,1#2272-6,"MANCINI","22040583",0,"",58824,0,0
53,1#20,1#2272-7,"MANCINI","22040585",0,"",58824,0,0
53,1#20,1#2272-8,"MANCINI","22040586",0,"",58824,0,0
53,1#20,1#2272-9,"MANCINI","22040587",0,"",58824,0,0
53,1#20,1#2272-10,"MANCINI","22040588",0,"",58824,0,0
53,1#20,1#2272-11,"MANCINI","22040589",0,"",58824,0,0
53,1#20,1#2272-12,"MANCINI","22040590",0,"",58824,0,0
53,1#20,1#2272-13,"MANCINI","22040591",0,"",58824,0,0
53,1#20,1#2272-14,"MANCINI","22040592",0,"",58824,0,0
53,1#20,1#2272-15,"MANCINI","22040584",0,"",58824,0,0
53,1#20,1#2273-3,"MANCINI","24247518",0,"",58824,0,0
53,1#20,1#2273-4,"MANCINI","24247523",0,"",58824,0,0
